acceptance ratio,link utilization,node utilization,profitability,revenue cost ratio,time periods,total utilization
1.0,0.09929906542056074,0.061875,0.7163823879412932,0.7163823879412932,0,0.09068345323741007
1.0,0.16985981308411216,0.113125,0.7109428768066071,0.7109428768066071,50,0.15679856115107912
1.0,0.25070093457943926,0.1565625,0.6945186115910161,0.6945186115910161,100,0.22902877697841725
1.0,0.3282710280373832,0.20625,0.7004194128220491,0.7004194128220491,150,0.3001798561151079
0.95,0.37593457943925235,0.25,0.6717470191809227,0.7071021254536028,200,0.3469424460431655
0.9166666666666666,0.3925233644859813,0.26875,0.6514420868926242,0.7106640947919537,250,0.3640287769784173
0.8928571428571429,0.4156542056074766,0.29375,0.6383518578112237,0.7149540807485705,300,0.38758992805755393
0.90625,0.4850467289719626,0.3315625,0.6371861152141802,0.7031019202363368,350,0.44971223021582735
0.8648648648648649,0.5007009345794392,0.348125,0.608893240472188,0.7040328092959672,400,0.4655755395683453
0.8536585365853658,0.5109813084112149,0.3675,0.6056677102098923,0.7094964605315881,450,0.47794964028776976
0.8222222222222222,0.5135514018691589,0.3734375,0.5870315635832877,0.7139573070607553,500,0.481294964028777
0.8,0.5121495327102804,0.37375,0.5751588819645832,0.718948602455729,550,0.48028776978417265
0.7962962962962963,0.5261682242990654,0.3953125,0.5771387273000947,0.7247788668419795,600,0.4960431654676259
0.7758620689655172,0.4633177570093458,0.35375,0.5636208368915456,0.72644463421577,650,0.4380935251798561
0.7868852459016393,0.411214953271028,0.335625,0.5720289945968051,0.7269535139667732,700,0.3938129496402878
0.7878787878787878,0.42733644859813086,0.3690625,0.5707305119717196,0.7243887267333365,750,0.4139208633093525
0.8,0.4383177570093458,0.368125,0.5793777777777778,0.7242222222222222,800,0.42215827338129497
0.7837837837837838,0.41985981308411213,0.3603125,0.5686094973478151,0.7254672897196262,850,0.40615107913669063
0.7922077922077922,0.43901869158878504,0.371875,0.5755999339507548,0.7265769658066905,900,0.42356115107913667
0.7804878048780488,0.44322429906542055,0.389375,0.568569354237388,0.7284794851166533,950,0.4308273381294964
0.7816091954022989,0.4871495327102804,0.42875,0.5706893268277307,0.7301466387354789,1000,0.47370503597122304
0.7912087912087912,0.46892523364485983,0.43625,0.5794970283077832,0.7324198552223371,1050,0.4614028776978417
0.7894736842105263,0.4338785046728972,0.396875,0.5745468072005244,0.7277592891206642,1100,0.42535971223021585
0.8,0.4705607476635514,0.4053125,0.5816655907036797,0.7270819883795997,1150,0.4555395683453237
0.780952380952381,0.47102803738317756,0.3978125,0.565879218208071,0.7246014379493592,1200,0.4541726618705036
0.7798165137614679,0.48317757009345796,0.425,0.5669687421481879,0.7270540340488527,1250,0.4697841726618705
0.7876106194690266,0.3969626168224299,0.379375,0.5748130221166042,0.729818780889621,1300,0.3929136690647482
