acceptance ratio,link utilization,node utilization,profitability,revenue cost ratio,time periods,total utilization
1.0,0.09182242990654206,0.061875,0.7649301143583227,0.7649301143583227,0,0.08492805755395684
1.0,0.15490654205607476,0.113125,0.7672691260212924,0.7672691260212924,50,0.14528776978417265
1.0,0.22757009345794393,0.1565625,0.7530653950953679,0.7530653950953679,100,0.21122302158273382
1.0,0.3037383177570093,0.20625,0.7474424552429667,0.7474424552429667,150,0.28129496402877696
0.95,0.3455607476635514,0.25,0.7202890494719287,0.7581989994441356,200,0.3235611510791367
0.9583333333333334,0.41869158878504675,0.29,0.6924512426648257,0.7225578184328616,250,0.3890647482014388
0.9642857142857143,0.4939252336448598,0.3296875,0.6814945201988021,0.7067350579839429,300,0.45611510791366905
0.9375,0.5207943925233645,0.3528125,0.6663758551585931,0.710800912169166,350,0.4821223021582734
0.8918918918918919,0.5394859813084112,0.369375,0.6348691416232907,0.7118229769715683,400,0.5003237410071942
0.8780487804878049,0.5497663551401869,0.38875,0.6293880182351226,0.7168030207677785,450,0.5126978417266187
0.8444444444444444,0.5542056074766355,0.3946875,0.6072526763213371,0.7191150114331624,500,0.5174820143884892
0.8,0.544392523364486,0.380625,0.5744940953059166,0.7181176191323957,550,0.5066906474820144
0.7962962962962963,0.5635514018691589,0.4021875,0.5726994293847777,0.7192039345762324,600,0.5264028776978418
0.7758620689655172,0.47967289719626166,0.3540625,0.558220059315078,0.7194836320061005,650,0.45075539568345324
0.7868852459016393,0.44672897196261685,0.3359375,0.5651051515201342,0.7181544633901705,700,0.42122302158273384
0.7878787878787878,0.4742990654205608,0.369375,0.5621317532705302,0.7134749176125961,750,0.45014388489208634
0.7714285714285715,0.4352803738317757,0.3403125,0.5527803629595162,0.7165671371697431,800,0.4134172661870504
0.7567567567567568,0.43154205607476637,0.3434375,0.5449410383408883,0.7201006578076024,850,0.4112589928057554
0.7532467532467533,0.4310747663551402,0.341875,0.5441465170532388,0.7224014105706791,900,0.41053956834532374
0.7439024390243902,0.43411214953271027,0.359375,0.5390597384234712,0.7246376811594203,950,0.41690647482014387
0.7471264367816092,0.47897196261682246,0.39875,0.5424220879251096,0.7260111022997621,1000,0.46050359712230216
0.7582417582417582,0.4899532710280374,0.4225,0.5519590344040672,0.7279459729097119,1050,0.47442446043165465
0.7473684210526316,0.42429906542056073,0.3834375,0.5453732395457291,0.7297247571386517,1100,0.4148920863309353
0.75,0.4280373831775701,0.3753125,0.5494446021719072,0.7325928028958762,1150,0.41589928057553954
0.7238095238095238,0.42383177570093455,0.36375,0.5313501801197237,0.7341022225338288,1200,0.41
0.7339449541284404,0.3925233644859813,0.3871875,0.5421811409257088,0.7387218045112782,1250,0.391294964028777
0.7433628318584071,0.3492990654205608,0.355,0.5515892042197467,0.7420188104384686,1300,0.35061151079136693
0.7350427350427351,0.3792056074766355,0.3628125,0.5448553572543489,0.7412567069623117,1350,0.375431654676259
0.743801652892562,0.3850467289719626,0.341875,0.5506479300283261,0.7403155503714163,1400,0.37510791366906476
0.753968253968254,0.40817757009345795,0.3578125,0.5571967950195988,0.7390189070786258,1450,0.3965827338129496
0.7461538461538462,0.3841121495327103,0.351875,0.5526112910506963,0.7406130704803146,1500,0.37669064748201436
0.7313432835820896,0.39135514018691586,0.3490625,0.5421009841876362,0.7412401212361556,1550,0.38161870503597123
0.7372262773722628,0.39042056074766357,0.3596875,0.5468703026525146,0.741794370924698,1600,0.3833453237410072
0.7183098591549296,0.3691588785046729,0.333125,0.5336207265785888,0.742883756609408,1650,0.360863309352518
