time periods,acceptance ratio,revenue cost ratio,node utilization,total utilization,link utilization,profitability
0,1.0,0.55637707948244,0.061875,0.11676258992805755,0.13317757009345793,0.55637707948244
50,1.0,0.5539864140150161,0.113125,0.2012230215827338,0.22757009345794393,0.5539864140150161
100,1.0,0.546465645081562,0.1565625,0.2910791366906475,0.33130841121495325,0.546465645081562
150,1.0,0.53281677301732,0.20625,0.3946043165467626,0.45093457943925236,0.53281677301732
200,1.0,0.5112508272667108,0.271875,0.5435251798561151,0.624766355140187,0.5112508272667108
250,0.9583333333333334,0.5031146300285265,0.290625,0.5820143884892086,0.6691588785046729,0.4821515204440046
300,0.9285714285714286,0.5071163537686216,0.315625,0.6136690647482015,0.702803738317757,0.47089375707086295
350,0.875,0.5036110529621101,0.328125,0.635431654676259,0.7273364485981308,0.4406596713418463
400,0.8648648648648649,0.5030155687502922,0.3346875,0.6117625899280575,0.694626168224299,0.4350404918921446
450,0.8536585365853658,0.5041623072374107,0.3540625,0.6331294964028777,0.716588785046729,0.43038245739778963
500,0.8222222222222222,0.5052176239743132,0.36,0.640431654676259,0.7242990654205608,0.41540115748999085
550,0.78,0.4941610071227431,0.354375,0.6567625899280576,0.747196261682243,0.3854455855557396
600,0.7592592592592593,0.49516102797657774,0.3640625,0.6679856115107914,0.7588785046728972,0.3759555953155498
650,0.7413793103448276,0.48040502531408213,0.3371875,0.653705035971223,0.7483644859813084,0.35616234635354366
700,0.7377049180327869,0.4774011299435028,0.2971875,0.5741726618705036,0.6570093457943925,0.3521811614337316
750,0.7424242424242424,0.4699283165643383,0.330625,0.6306115107913669,0.7203271028037384,0.34888617441897846
800,0.7428571428571429,0.46403684178634186,0.3134375,0.6232374100719424,0.7158878504672898,0.34471308246985394
850,0.7297297297297297,0.4666449915762717,0.3165625,0.6167625899280575,0.7065420560747664,0.34052472358268476
900,0.7272727272727273,0.4668005162770687,0.315,0.6147841726618705,0.7044392523364486,0.3394912845651409
950,0.7195121951219512,0.46832040764901867,0.3325,0.6191726618705036,0.7049065420560747,0.3369622445279524
1000,0.7011494252873564,0.463302752293578,0.3434375,0.6535251798561151,0.7462616822429906,0.3248444585046926
1050,0.7142857142857143,0.46020234346771277,0.3671875,0.6850719424460432,0.7801401869158878,0.32871595961979483
1100,0.7052631578947368,0.4536540375233611,0.328125,0.6214028776978417,0.7091121495327103,0.3199454790954231
1150,0.7,0.4475099854547134,0.31375,0.6402158273381295,0.7378504672897196,0.31325698981829936
1200,0.7047619047619048,0.4459960770936381,0.315,0.6268345323741007,0.7200934579439252,0.3143210448088497
1250,0.7064220183486238,0.44706647368531455,0.3421875,0.6544964028776978,0.7478971962616823,0.31581760067678183
1300,0.7168141592920354,0.44705120944907367,0.320625,0.6297482014388489,0.722196261682243,0.32045263686172537
1350,0.7008547008547008,0.4475583692890842,0.3075,0.6110791366906475,0.7018691588785047,0.3136733870231188
1400,0.7024793388429752,0.4466441709415046,0.3078125,0.6460431654676259,0.747196261682243,0.31375830190105697
1450,0.6904761904761905,0.4469558526498028,0.319375,0.6683093525179856,0.7726635514018692,0.30861237444867334
1500,0.6846153846153846,0.4480636645077966,0.3134375,0.6155035971223022,0.7058411214953271,0.30675127800918384
1550,0.6716417910447762,0.4481535966202708,0.2946875,0.6043525179856115,0.6969626168224299,0.30099868429719684
1600,0.6788321167883211,0.4410914120457689,0.314375,0.671115107913669,0.777803738317757,0.29942701693617885
1650,0.6690140845070423,0.4377600947223625,0.3028125,0.6769064748201439,0.788785046728972,0.2928676690043974
1700,0.6551724137931034,0.4377600947223625,0.3028125,0.6769064748201439,0.788785046728972,0.2868083379215478
1750,0.6533333333333333,0.43891972010616664,0.2953125,0.6647482014388489,0.775233644859813,0.28676088380269554
1800,0.6387096774193548,0.43741581271632934,0.28875,0.6607194244604316,0.77196261682243,0.27938171263817163
1850,0.6415094339622641,0.43540804038337816,0.303125,0.6692446043165468,0.7787383177570093,0.27931836552895956
1900,0.6402439024390244,0.435609756097561,0.3015625,0.6386690647482014,0.7394859813084113,0.27889649018441404
