acceptance ratio,link utilization,node utilization,profitability,revenue cost ratio,time periods,total utilization
1.0,0.08948598130841122,0.061875,0.7814798788403289,0.7814798788403289,0,0.0831294964028777
1.0,0.14649532710280375,0.113125,0.8030577869914486,0.8030577869914486,50,0.13881294964028776
1.0,0.21542056074766355,0.1565625,0.7879543834640057,0.7879543834640057,100,0.2018705035971223
1.0,0.29228971962616823,0.20625,0.7716171617161716,0.7716171617161716,150,0.27248201438848924
0.95,0.33738317757009345,0.25,0.7345804988662131,0.7732426303854876,200,0.3172661870503597
0.9166666666666666,0.3553738317757009,0.26875,0.7076681301137497,0.772001596487727,250,0.335431654676259
0.8928571428571429,0.3773364485981308,0.29375,0.6916876776996943,0.7746901990236575,300,0.3580935251798561
0.90625,0.42967289719626167,0.3315625,0.7022792022792023,0.7749287749287749,350,0.4070863309352518
0.8918918918918919,0.46705607476635513,0.36,0.6883963494132985,0.771838331160365,400,0.442410071942446
0.8780487804878049,0.47710280373831776,0.379375,0.6815818741432378,0.7762460233297985,450,0.4546043165467626
0.8444444444444444,0.480607476635514,0.3853125,0.657128333102269,0.7781782892000555,500,0.45866906474820146
0.86,0.5343457943925234,0.4146875,0.6631953871103369,0.7711574268724848,550,0.5067985611510791
0.8518518518518519,0.5509345794392523,0.43625,0.6582828693223957,0.7727668465958558,600,0.5245323741007194
0.8103448275862069,0.47873831775700937,0.3821875,0.6265548011945291,0.7731952865804828,650,0.4565107913669065
0.819672131147541,0.4485981308411215,0.3640625,0.6307956615333664,0.7695707070707071,700,0.429136690647482
0.8181818181818182,0.45817757009345794,0.3975,0.6299437267179203,0.7699312215441247,750,0.4442086330935252
0.8285714285714286,0.47079439252336447,0.3965625,0.6363751013422214,0.7680389154130258,800,0.453705035971223
0.8243243243243243,0.4894859813084112,0.405,0.6301453727314998,0.7644386488873932,850,0.4700359712230216
0.8311688311688312,0.5079439252336448,0.4165625,0.6383098049227601,0.7679664840476957,900,0.4869064748201439
0.8292682926829268,0.5492990654205607,0.4496875,0.6325296676352479,0.7627563639130931,950,0.5263669064748201
0.8160919540229885,0.5717289719626168,0.4728125,0.6237835280832866,0.7643544639893793,1000,0.5489568345323741
0.8241758241758241,0.5546728971962617,0.4803125,0.6316279392099945,0.7663752329081267,1050,0.5375539568345323
0.8210526315789474,0.5266355140186916,0.4409375,0.6209987831657272,0.7563446718044113,1100,0.5069064748201438
0.82,0.530373831775701,0.4328125,0.6218298173398507,0.7583290455364033,1150,0.5079136690647482
0.8,0.5004672897196262,0.4065625,0.6050302689883293,0.7562878362354116,1200,0.4788489208633094
0.8073394495412844,0.5247663551401869,0.4446875,0.6129480551073878,0.7592197500761962,1250,0.5063309352517985
0.8141592920353983,0.45350467289719626,0.3990625,0.6195140917989629,0.7609249171009,1300,0.44097122302158276
0.811965811965812,0.4570093457943925,0.3946875,0.6135005584624551,0.755574372001129,1350,0.4426618705035971
0.8181818181818182,0.45981308411214955,0.37375,0.6194251246383948,0.7570751523358158,1400,0.44
