time periods,acceptance ratio,revenue cost ratio,node utilization,total utilization,link utilization,profitability
0,1.0,0.6970281744500193,0.061875,0.09320143884892086,0.10257009345794392,0.6970281744500193
50,1.0,0.6842570103775668,0.113125,0.1629136690647482,0.177803738317757,0.6842570103775668
100,1.0,0.6558884603975081,0.1565625,0.24251798561151078,0.26822429906542056,0.6558884603975081
150,1.0,0.6571107363687465,0.20625,0.31996402877697844,0.35397196261682246,0.6571107363687465
200,1.0,0.6373762376237624,0.271875,0.43597122302158275,0.4850467289719626,0.6373762376237624
250,1.0,0.6254972021843187,0.311875,0.503273381294964,0.5605140186915888,0.6254972021843187
300,1.0,0.61693428926942,0.3515625,0.5767985611510792,0.6441588785046729,0.61693428926942
350,0.96875,0.613844550490922,0.3746875,0.6157553956834533,0.6878504672897197,0.5946619082880807
400,0.9459459459459459,0.601405083670781,0.38125,0.6089928057553957,0.6771028037383178,0.5688967007696577
450,0.926829268292683,0.604992587633303,0.400625,0.6238848920863309,0.6906542056074766,0.5607248373186711
500,0.8888888888888888,0.6050100858469766,0.4065625,0.6308273381294964,0.6978971962616822,0.5377867429750902
550,0.84,0.593685414009938,0.4009375,0.6469784172661871,0.7205607476635514,0.4986957477683479
600,0.8333333333333334,0.5953314022831828,0.4225,0.6702877697841727,0.744392523364486,0.49610950190265235
650,0.8103448275862069,0.5795624458959628,0.3696875,0.6183812949640288,0.6927570093457944,0.46964543029500433
700,0.819672131147541,0.577259475218659,0.3515625,0.5951438848920864,0.6679906542056074,0.4731635042775893
750,0.8181818181818182,0.5809562618853572,0.385,0.6204676258992806,0.6908878504672897,0.4753278506334741
800,0.8142857142857143,0.5764001294917449,0.3678125,0.6152517985611511,0.6892523364485982,0.4693543911575637
850,0.7972972972972973,0.5716520458867554,0.3803125,0.6469064748201439,0.7266355140186916,0.4557766311799807
900,0.8051948051948052,0.5678725136675584,0.3840625,0.6278057553956835,0.7007009345794393,0.45724799801803406
950,0.7926829268292683,0.5693118677874341,0.4015625,0.6384892086330936,0.7093457943925233,0.45128379763638077
1000,0.7701149425287356,0.5671007691666898,0.4125,0.6598920863309352,0.7338785046728972,0.4367327762548071
1050,0.7692307692307693,0.5676967360017379,0.4271875,0.6684892086330936,0.7406542056074766,0.4366897969244138
1100,0.7578947368421053,0.56320591351994,0.3834375,0.6238848920863309,0.6957943925233645,0.4268507976151124
1150,0.76,0.5622325029069049,0.3796875,0.639568345323741,0.7172897196261683,0.4272967022092477
1200,0.7619047619047619,0.5451902866598095,0.3825,0.6864388489208633,0.7773364485981309,0.41538307555033105
