acceptance ratio,link utilization,node utilization,profitability,revenue cost ratio,time periods,total utilization
0.8,0.09392523364485982,0.049375,0.48873602751504736,0.6109200343938092,0,0.08366906474820143
0.8888888888888888,0.1897196261682243,0.100625,0.5128495842781557,0.5769557823129252,50,0.16920863309352518
0.6666666666666666,0.1897196261682243,0.100625,0.3846371882086168,0.5769557823129252,100,0.16920863309352518
0.6,0.2163551401869159,0.1153125,0.3496274217585693,0.5827123695976155,150,0.19309352517985612
0.65,0.2796728971962617,0.1590625,0.38082964443809797,0.5858917606739968,200,0.2519064748201439
0.6666666666666666,0.288785046728972,0.1778125,0.39605522682445754,0.5940828402366863,250,0.26323741007194246
0.6785714285714286,0.32686915887850465,0.2028125,0.398503220917014,0.5872679045092838,300,0.2983093525179856
0.625,0.3413551401869159,0.203125,0.36357306276733314,0.581716900427733,350,0.30953237410071943
0.6216216216216216,0.38738317757009344,0.234375,0.3666228962545033,0.589784659192027,400,0.35215827338129496
0.6097560975609756,0.39135514018691586,0.2475,0.36226151250729655,0.5941088805119663,450,0.35823741007194243
0.6,0.39929906542056076,0.2534375,0.3570109294247225,0.5950182157078708,500,0.36571942446043165
0.6,0.43411214953271027,0.265625,0.3547913036891145,0.5913188394818575,550,0.39532374100719425
0.6296296296296297,0.48411214953271026,0.299375,0.37422887009042016,0.5943634995553732,600,0.44158273381294966
0.603448275862069,0.4116822429906542,0.26,0.3594735760009055,0.5956990688015006,650,0.37676258992805756
0.6065573770491803,0.39182242990654204,0.2446875,0.3558347222567726,0.5866464339908953,700,0.35794964028776977
0.5909090909090909,0.3455607476635514,0.2384375,0.34888187827281314,0.5904154863078376,750,0.32089928057553957
0.5857142857142857,0.2738317757009346,0.2034375,0.3470962149667726,0.5926032938457093,800,0.25762589928057555
0.5675675675675675,0.2542056074766355,0.1934375,0.336967038637683,0.5937038299806796,850,0.2402158273381295
0.5714285714285714,0.28154205607476634,0.205625,0.33959627329192543,0.5942934782608695,900,0.2640647482014388
0.573170731707317,0.31144859813084114,0.235625,0.3393664268901424,0.5920861064891847,950,0.29399280575539566
0.5517241379310345,0.3030373831775701,0.2365625,0.3280675224569608,0.5946223844532414,1000,0.2877338129496403
0.5604395604395604,0.297196261682243,0.2478125,0.3349931404804254,0.5977328585042885,1050,0.2858273381294964
0.5473684210526316,0.2911214953271028,0.24125,0.3274983717698221,0.5983143330410211,1100,0.27964028776978417
0.54,0.2591121495327103,0.2246875,0.3254055611583345,0.6026028910339528,1150,0.2511870503597122
0.5142857142857142,0.24065420560747663,0.2025,0.30991005824603285,0.6026028910339528,1200,0.2318705035971223
0.5137614678899083,0.24813084112149533,0.2203125,0.3113934630472701,0.6061051334312936,1250,0.24172661870503598
0.5221238938053098,0.22172897196261682,0.1990625,0.316013005103182,0.6052452470620264,1300,0.21651079136690649
0.5128205128205128,0.22453271028037383,0.1978125,0.3111013841267194,0.6066476990471029,1350,0.21838129496402878
0.512396694214876,0.18271028037383177,0.165625,0.31026759963879813,0.6055222509079771,1400,0.1787769784172662
0.5238095238095238,0.18808411214953272,0.181875,0.3185418416719046,0.6081253341009087,1450,0.18665467625899282
0.5230769230769231,0.20934579439252338,0.2015625,0.31815261044176707,0.6082329317269076,1500,0.20755395683453237
0.5149253731343284,0.2175233644859813,0.19875,0.31394438975062194,0.6096891047330918,1550,0.21320143884892087
0.5182481751824818,0.23457943925233646,0.2184375,0.31640819597565467,0.6105341246290801,1600,0.23086330935251798
0.5140845070422535,0.2504672897196262,0.2184375,0.31319633729821,0.609231231456792,1650,0.2430935251798561
0.5103448275862069,0.2504672897196262,0.21375,0.3107786065010997,0.6089580803062088,1700,0.24201438848920864
0.5266666666666666,0.2822429906542056,0.22625,0.32060372960372957,0.6087412587412587,1750,0.2693525179856115
0.5161290322580645,0.2677570093457944,0.2196875,0.3149537947999154,0.6102229774248361,1800,0.25669064748201437
0.5094339622641509,0.26588785046728974,0.2146875,0.31008189284135584,0.6086792711330319,1850,0.25410071942446044
0.5182926829268293,0.3016355140186916,0.23875,0.3164044239619593,0.610474417997192,1900,0.28715827338129496
0.5088757396449705,0.2911214953271028,0.2303125,0.31138427660123275,0.6119063109954457,1950,0.2771223021582734
0.5174418604651163,0.3210280373831776,0.244375,0.31637688141432724,0.6114249843063403,2000,0.30338129496402877
0.5141242937853108,0.33598130841121493,0.26375,0.31462738867761914,0.6119675581971273,2050,0.3193525179856115
0.5111111111111111,0.3422897196261682,0.2646875,0.312843349539023,0.6120848143154798,2100,0.3244244604316547
0.5081081081081081,0.3775700934579439,0.285,0.3100700891816909,0.6102443244533278,2150,0.3562589928057554
