time periods,acceptance ratio,revenue cost ratio,node utilization,total utilization,link utilization,profitability
0,1.0,0.602803738317757,0.061875,0.10776978417266186,0.12149532710280374,0.602803738317757
50,1.0,0.5972248988244363,0.113125,0.18665467625899282,0.20864485981308412,0.5972248988244363
100,1.0,0.5786443339439937,0.1565625,0.27489208633093526,0.3102803738317757,0.5786443339439937
150,1.0,0.5886203423967774,0.20625,0.35719424460431654,0.40233644859813084,0.5886203423967774
200,1.0,0.5587703435804702,0.271875,0.4973021582733813,0.5647196261682244,0.5587703435804702
250,1.0,0.5495468814784102,0.311875,0.572158273381295,0.65,0.5495468814784102
300,0.9642857142857143,0.5330922810878793,0.343125,0.651294964028777,0.7434579439252337,0.5140532710490265
350,0.90625,0.5224457825427131,0.35375,0.6870143884892086,0.7866822429906543,0.47346649042933375
400,0.8648648648648649,0.5176943215672113,0.345625,0.6488129496402878,0.7394859813084113,0.4477356294635341
450,0.8292682926829268,0.5187070274131619,0.35875,0.657589928057554,0.7469626168224299,0.43014729102554883
500,0.8,0.5212882815589437,0.3646875,0.6621942446043165,0.7511682242990654,0.41703062524715495
550,0.76,0.508622823665319,0.35125,0.674568345323741,0.7712616822429906,0.3865533459856424
600,0.7407407407407407,0.5101835047388587,0.36375,0.6914748201438848,0.7894859813084112,0.37791370721396933
650,0.7241379310344828,0.5095137420718816,0.34375,0.6397482014388489,0.7282710280373832,0.3689582270175694
700,0.7377049180327869,0.5095952608988684,0.325625,0.600863309352518,0.6831775700934579,0.3759309301712964
750,0.7424242424242424,0.5056437789061742,0.3590625,0.643273381294964,0.7282710280373832,0.3754021994909475
800,0.7428571428571429,0.4987174005985464,0.348125,0.6502877697841727,0.7406542056074766,0.37047578330177733
850,0.7297297297297297,0.4909138716840014,0.3403125,0.6317625899280576,0.7189252336448598,0.35823444690454154
900,0.7142857142857143,0.4875696158925188,0.3253125,0.623453237410072,0.7126168224299065,0.34826401135179913
950,0.7073170731707317,0.491141094617053,0.3553125,0.6474460431654676,0.7348130841121495,0.34739248155840335
1000,0.6781609195402298,0.4915585321612948,0.35625,0.6438848920863309,0.7299065420560747,0.3333557861783493
1050,0.6813186813186813,0.4936256731508957,0.3675,0.6459352517985611,0.7292056074766355,0.33631639269621466
1100,0.6842105263157895,0.48625,0.3553125,0.6544604316546763,0.7439252336448599,0.33269736842105263
1150,0.69,0.47943779281624155,0.3296875,0.6535971223021583,0.7504672897196262,0.33081207704320664
1200,0.6761904761904762,0.4710788030147616,0.3275,0.674136690647482,0.777803738317757,0.3185390001337912
