time periods,acceptance ratio,revenue cost ratio,node utilization,total utilization,link utilization,profitability
0,1.0,0.7553324968632371,0.061875,0.08600719424460432,0.09322429906542055,0.7553324968632371
50,1.0,0.7183588317107094,0.113125,0.1551798561151079,0.1677570093457944,0.7183588317107094
100,1.0,0.7022391615054788,0.1565625,0.22651079136690647,0.24742990654205607,0.7022391615054788
150,1.0,0.698744769874477,0.20625,0.30089928057553955,0.3292056074766355,0.698744769874477
200,1.0,0.6699913269731136,0.271875,0.41474820143884894,0.4574766355140187,0.6699913269731136
250,1.0,0.6675780687868758,0.311875,0.46982014388489207,0.5170560747663552,0.6675780687868758
300,1.0,0.6614153220683522,0.3515625,0.5361510791366907,0.5913551401869159,0.6614153220683522
350,1.0,0.6476296090934295,0.389375,0.6070863309352518,0.672196261682243,0.6476296090934295
400,1.0,0.6247086247086248,0.410625,0.6463309352517985,0.7168224299065421,0.6247086247086248
450,0.975609756097561,0.628560959970688,0.43,0.6601438848920863,0.7289719626168224,0.6132302048494517
500,0.9333333333333333,0.6312697695436059,0.4359375,0.6633093525179856,0.7313084112149533,0.5891851182406989
550,0.88,0.621646065722038,0.4225,0.6699280575539568,0.7439252336448599,0.5470485378353934
600,0.8703703703703703,0.6230515274353295,0.4440625,0.6923381294964028,0.766588785046729,0.5422855886937127
650,0.8793103448275862,0.5964417444131048,0.4065625,0.6842446043165468,0.7672897196261682,0.5244573959494543
700,0.8852459016393442,0.5889929742388759,0.3884375,0.6649640287769785,0.7476635514018691,0.5214036165393328
750,0.8787878787878788,0.581369559190463,0.421875,0.7143884892086331,0.8018691588785046,0.5109005217128311
800,0.8571428571428571,0.5844921910816345,0.3928125,0.6710071942446043,0.7542056074766356,0.500993306641401
850,0.8378378378378378,0.5717068698791039,0.394375,0.6909712230215828,0.7796728971962616,0.4789976477365465
900,0.8441558441558441,0.5684718586387435,0.398125,0.6783453237410072,0.7621495327102804,0.4798788417080302
950,0.8292682926829268,0.572107765451664,0.415625,0.6832733812949641,0.7633177570093458,0.47443082988674573
1000,0.7931034482758621,0.5735419782097843,0.4165625,0.6788129496402878,0.7572429906542056,0.45487812064913924
1050,0.8021978021978022,0.5769270860478449,0.425625,0.642589928057554,0.7074766355140187,0.4628096404559635
1100,0.8105263157894737,0.5729609150668027,0.4178125,0.6593165467625899,0.7315420560747663,0.46439989958046113
1150,0.82,0.567135250740749,0.40875,0.684748201438849,0.7672897196261682,0.46505090560741413
1200,0.7904761904761904,0.5648645684833863,0.3971875,0.6901798561151079,0.777803738317757,0.4465119922297244
1250,0.7981651376146789,0.5699713170437145,0.420625,0.6727338129496403,0.7481308411214953,0.45493123470461616
1300,0.8053097345132744,0.5741404766926809,0.375,0.5744604316546763,0.6341121495327103,0.4623609148587076
1350,0.811965811965812,0.5739525794165155,0.40375,0.6506834532374101,0.7245327102803738,0.46602987217580316
1400,0.8099173553719008,0.5739006871313725,0.3921875,0.662589928057554,0.7434579439252337,0.4648121267675579
1450,0.8174603174603174,0.5727427220333974,0.38875,0.6117985611510791,0.6785046728971963,0.4681944473765074
1500,0.8153846153846154,0.5735357373288408,0.3971875,0.5829856115107913,0.6385514018691589,0.46765221659120865
1550,0.8134328358208955,0.5671550046101834,0.42625,0.6803237410071943,0.7563084112149533,0.4613425037500746
1600,0.8175182481751825,0.5665972511453561,0.436875,0.671978417266187,0.7422897196261682,0.4632035921772254
1650,0.8028169014084507,0.5661566156615662,0.4253125,0.6738129496402878,0.7481308411214953,0.4545200998973137
1700,0.7931034482758621,0.5645234468678095,0.420625,0.6761510791366907,0.7525700934579439,0.44772549234343517
1750,0.7933333333333333,0.5656481718230632,0.4203125,0.6884892086330935,0.7686915887850467,0.44874754964629676
1800,0.7870967741935484,0.5660915509421611,0.4259375,0.6771942446043165,0.7523364485981309,0.44556883364479777
1850,0.7924528301886793,0.5638556750585831,0.4028125,0.6587410071942446,0.7352803738317757,0.44682902551812254
1900,0.7926829268292683,0.5655781034330857,0.405,0.6412589928057554,0.7119158878504673,0.448324106379885
1950,0.7810650887573964,0.5662060648329773,0.3928125,0.6371942446043165,0.7102803738317757,0.4422437902837456
2000,0.7848837209302325,0.5642580571688873,0.406875,0.6729856115107914,0.7525700934579439,0.44287696347558014
2050,0.7796610169491526,0.5666803041631985,0.423125,0.6625179856115108,0.7341121495327103,0.4418185422289344
2100,0.7833333333333333,0.5677861984235447,0.42125,0.640863309352518,0.7065420560747664,0.4447658554317767
2150,0.7783783783783784,0.568223305996785,0.4259375,0.6579496402877698,0.7273364485981308,0.44229273547857867
2200,0.7712765957446809,0.5671486626972876,0.3946875,0.6189208633093525,0.685981308411215,0.4374284898463123
2250,0.774869109947644,0.5673375123721544,0.4175,0.6304676258992806,0.694158878504673,0.43961231325172173
2300,0.7704081632653061,0.5676601797375057,0.44,0.6689208633093525,0.7373831775700934,0.43733003643042534
2350,0.7738693467336684,0.5700455215746618,0.4121875,0.5885971223021583,0.6413551401869159,0.4411407553894368
2400,0.7772277227722773,0.5684423465947404,0.404375,0.5900359712230215,0.6455607476635514,0.4418091505711596
2450,0.782608695652174,0.5687404177845918,0.448125,0.6601798561151079,0.7235981308411215,0.44510119652707186
2500,0.7867298578199052,0.5687598894740571,0.456875,0.6717266187050359,0.735981308411215,0.44746038697958995
2550,0.7824074074074074,0.5670776431141071,0.4440625,0.667158273381295,0.7338785046728972,0.4436857485476116
2600,0.776255707762557,0.5653927250521368,0.4346875,0.6596043165467625,0.7268691588785047,0.43888932994914726
2650,0.7723214285714286,0.5615555828961938,0.40125,0.6571223021582734,0.7336448598130841,0.4337014100046497
2700,0.7709251101321586,0.5571479873330939,0.4175,0.6784892086330935,0.7565420560747663,0.4295193734946759
2750,0.7705627705627706,0.5571200480063437,0.4303125,0.7042805755395684,0.7862149532710281,0.42929596772783196
2800,0.7669491525423728,0.552577255098211,0.4128125,0.7054676258992806,0.7929906542056074,0.4237986575117635
2850,0.7656903765690377,0.5522864050203179,0.37875,0.6377338129496403,0.7151869158878504,0.4228803854339673
2900,0.7644628099173554,0.5504110643123279,0.3634375,0.6561510791366907,0.7436915887850467,0.42076878883380436
2950,0.7673469387755102,0.5511484336820689,0.3725,0.6398920863309353,0.7198598130841122,0.42292206339685284
3000,0.7701612903225806,0.5529464330040212,0.339375,0.5743525179856115,0.6446261682242991,0.42585793832164537
3050,0.7689243027888446,0.5526380128111095,0.35125,0.5839208633093526,0.6535046728971963,0.4249367986953949
3100,0.7725490196078432,0.5498003831887723,0.3690625,0.6421582733812949,0.7238317757009346,0.42474774701250256
3150,0.7751937984496124,0.5508268709707559,0.371875,0.6406474820143885,0.7210280373831776,0.42699757439593483
3200,0.7739463601532567,0.5488597097442985,0.3853125,0.6798920863309352,0.7679906542056075,0.4247879745913728
3250,0.7689393939393939,0.5462043196937939,0.3825,0.695431654676259,0.789018691588785,0.41999801855242486
3300,0.7677902621722846,0.545290035377892,0.3909375,0.700431654676259,0.7929906542056074,0.41866837922272604
3350,0.7703703703703704,0.5440028547214416,0.3840625,0.6740287769784172,0.7607476635514019,0.41908368067429574
3400,0.7664233576642335,0.544873445254308,0.3746875,0.6700719424460432,0.758411214953271,0.4176037354138857
3450,0.7634408602150538,0.5438423301038727,0.3675,0.663021582733813,0.7514018691588785,0.4151914563158598
3500,0.7588652482269503,0.5440634346525701,0.3609375,0.6543165467625899,0.7420560747663552,0.4128708333888298
3550,0.7578947368421053,0.5440353004928651,0.369375,0.6514028776978418,0.7357476635514019,0.41232149089985565
3600,0.7569444444444444,0.5411196747692048,0.3425,0.679748201438849,0.780607476635514,0.40959753159613416
3650,0.75,0.5414520262897454,0.34125,0.6611151079136691,0.7567757009345795,0.40608901971730904
3700,0.75,0.5422920934899862,0.3234375,0.6242805755395684,0.7142523364485981,0.40671907011748964
3750,0.7475083056478405,0.5416183402018607,0.3190625,0.6374820143884892,0.7327102803738318,0.4048642077920886
3800,0.7483660130718954,0.5423610717266076,0.321875,0.6408273381294964,0.736214953271028,0.40588459289344164
3850,0.7516129032258064,0.5422638546285207,0.3090625,0.597410071942446,0.6836448598130841,0.40757251009175904
3900,0.7539936102236422,0.543441819274441,0.2909375,0.49467625899280576,0.555607476635514,0.4097516592612399
3950,0.7563291139240507,0.5436184894016219,0.32875,0.5717266187050359,0.6443925233644859,0.41115449040185964
4000,0.7570093457943925,0.5428966371574463,0.3675,0.6439568345323741,0.7266355140186916,0.4109778281285341
4050,0.7569230769230769,0.5413407363853556,0.3809375,0.6896762589928057,0.7820093457943925,0.40975329584860765
