acceptance ratio,link utilization,node utilization,profitability,revenue cost ratio,time periods,total utilization
0.6,0.033177570093457946,0.0303125,0.4672566371681416,0.7787610619469026,0,0.03251798561151079
0.7777777777777778,0.09789719626168224,0.0815625,0.5935125037150257,0.7630875047764616,50,0.09413669064748201
0.75,0.13574766355140186,0.11,0.57024106400665,0.7603214186755334,100,0.12982014388489208
0.6666666666666666,0.1661214953271028,0.1265625,0.4948453608247423,0.7422680412371134,150,0.15701438848920862
0.65,0.17943925233644858,0.1553125,0.4953661563922218,0.7621017790649566,200,0.17388489208633093
0.6666666666666666,0.20023364485981307,0.1740625,0.4986723026066222,0.7480084539099333,250,0.19420863309352518
0.6785714285714286,0.2296728971962617,0.1990625,0.5001543622779756,0.7370695865149114,300,0.22262589928057555
0.65625,0.26425233644859814,0.21375,0.4711559323084552,0.7179518968509794,350,0.25262589928057555
0.6216216216216216,0.258411214953271,0.215625,0.4529871311910601,0.7287184284377923,400,0.24856115107913668
0.6097560975609756,0.26191588785046727,0.22875,0.4466598161561916,0.7325220984961542,450,0.25428057553956834
0.6,0.26401869158878505,0.2346875,0.44367328721267574,0.7394554786877929,500,0.2572661870503597
0.6,0.2838785046728972,0.246875,0.44571428571428573,0.7428571428571429,550,0.2753597122302158
0.6111111111111112,0.3081775700934579,0.26875,0.4595017513316339,0.7519119567244917,600,0.2991007194244604
0.6206896551724138,0.2738317757009346,0.259375,0.46560681067893533,0.7501443060938402,650,0.27050359712230215
0.6229508196721312,0.225,0.2340625,0.46913580246913583,0.7530864197530864,700,0.2270863309352518
0.6212121212121212,0.25981308411214954,0.2640625,0.46364050667137663,0.7463481326905087,750,0.2607913669064748
0.6142857142857143,0.24042056074766355,0.2440625,0.46058421392272325,0.7497882552230378,800,0.24125899280575538
0.6216216216216216,0.27733644859813084,0.2696875,0.46285348741088317,0.7445903927914208,850,0.27557553956834535
0.6363636363636364,0.3018691588785047,0.28125,0.473987664253151,0.7448377581120944,900,0.2971223021582734
0.6463414634146342,0.3553738317757009,0.326875,0.47831447722210946,0.7400337194757165,950,0.34881294964028775
0.6436781609195402,0.3808411214953271,0.35,0.47681841368822014,0.7407714641227706,1000,0.3737410071942446
0.6593406593406593,0.3883177570093458,0.37375,0.49149713356355423,0.7454373192380572,1050,0.38496402877697844
0.6526315789473685,0.3808411214953271,0.3496875,0.4829089406538919,0.7399411187438666,1100,0.37366906474820144
0.65,0.33925233644859815,0.311875,0.483436199881132,0.7437479998171261,1150,0.3329496402877698
0.6285714285714286,0.34813084112149534,0.305625,0.4647542806315321,0.7393818100956193,1200,0.3383453237410072
0.6330275229357798,0.3598130841121495,0.3328125,0.47027349132847507,0.7428958051420839,1250,0.3535971223021583
0.6460176991150443,0.3448598130841122,0.3203125,0.4770138980613159,0.738391376451078,1300,0.33920863309352517
0.6324786324786325,0.347196261682243,0.3190625,0.4676590995249622,0.7394069546543321,1350,0.34071942446043163
0.6363636363636364,0.35817757009345796,0.2996875,0.4674659663910338,0.7345893757573388,1400,0.34471223021582736
0.6507936507936508,0.3792056074766355,0.318125,0.47361813331149916,0.7277546926493768,1450,0.3651438848920863
0.6538461538461539,0.4121495327102804,0.33,0.47041340213414085,0.7194557914992742,1500,0.39323741007194246
0.6492537313432836,0.3901869158878505,0.3134375,0.46652414999801944,0.718554437927984,1550,0.3725179856115108
0.6496350364963503,0.40794392523364487,0.333125,0.4659064309187736,0.7171818093918201,1600,0.3907194244604317
0.6408450704225352,0.4049065420560748,0.3215625,0.45788683039983225,0.7145047243601778,1650,0.38571942446043167
0.6413793103448275,0.41518691588785045,0.3253125,0.4568314899154196,0.7122641509433962,1700,0.3944964028776978
0.6466666666666666,0.43037383177570093,0.325,0.45950497202617474,0.7105746990095486,1750,0.40611510791366906
0.6387096774193548,0.4266355140186916,0.329375,0.4556019416742788,0.7133161713082143,1800,0.40424460431654674
0.6415094339622641,0.46705607476635513,0.3409375,0.4545970276659312,0.7086365431263045,1850,0.438021582733813
0.6402439024390244,0.4483644859813084,0.339375,0.45576079191754265,0.7118549511854951,1900,0.423273381294964
0.6272189349112426,0.42406542056074764,0.311875,0.447056779428298,0.7127603370130412,1950,0.39823741007194247
0.627906976744186,0.39065420560747666,0.3,0.4488805805208774,0.7148838874962122,2000,0.3697841726618705
0.632768361581921,0.3946261682242991,0.34125,0.4552804063182118,0.7195056421278883,2050,0.3823381294964029
0.6277777777777778,0.3988317757009346,0.3421875,0.45109670338123087,0.7185611204302793,2100,0.3857913669064748
0.6270270270270271,0.4119158878504673,0.346875,0.45140640483793104,0.7199153870260107,2150,0.3969424460431655
0.6170212765957447,0.35700934579439253,0.3021875,0.4442031111437087,0.7199153870260107,2200,0.3443884892086331
0.6178010471204188,0.34626168224299064,0.3121875,0.44493758438007175,0.7201955814965568,2250,0.33841726618705037
0.6122448979591837,0.3558411214953271,0.325625,0.4417365790101387,0.7215030790498932,2300,0.34888489208633094
0.6130653266331658,0.3644859813084112,0.3378125,0.4437705942897688,0.7238553136365901,2350,0.3583453237410072
0.6138613861386139,0.3063084112149533,0.30875,0.4426946589628264,0.721163879923314,2400,0.3068705035971223
0.6086956521739131,0.3042056074766355,0.3053125,0.43927709255093894,0.7216695091908282,2450,0.30446043165467623
0.6161137440758294,0.3037383177570093,0.3140625,0.44492342500621346,0.722144943663931,2500,0.3061151079136691
0.6203703703703703,0.3413551401869159,0.3315625,0.44758096706432954,0.7214737976559342,2550,0.3391007194244604
0.6164383561643836,0.33761682242990654,0.31875,0.4443734219402396,0.7208724400363886,2600,0.33327338129496403
0.6116071428571429,0.3063084112149533,0.281875,0.4411033477018227,0.7212200721548049,2650,0.3006834532374101
0.6035242290748899,0.3063084112149533,0.281875,0.4352737880405651,0.7212200721548049,2700,0.3006834532374101
0.6103896103896104,0.35233644859813085,0.2971875,0.4394246837441768,0.7199085244319493,2750,0.33964028776978417
0.6059322033898306,0.39065420560747666,0.3234375,0.4351786626923202,0.718196953813899,2800,0.3751798561151079
0.602510460251046,0.3990654205607477,0.320625,0.43206020210122736,0.7170999187652315,2850,0.38100719424460433
0.5991735537190083,0.37383177570093457,0.289375,0.4301497691382455,0.7179051319410718,2900,0.3543884892086331
0.6,0.34158878504672896,0.28375,0.4308710341656504,0.718118390276084,2950,0.32827338129496403
0.6048387096774194,0.30981308411214953,0.2675,0.4353176433166584,0.7197251702835419,3000,0.3000719424460432
0.6055776892430279,0.30070093457943925,0.271875,0.4363930501070999,0.7206227340584347,3050,0.29406474820143885
0.6,0.29182242990654206,0.2621875,0.4324603296872593,0.7207672161454322,3100,0.285
0.5968992248062015,0.30233644859813086,0.2646875,0.42962590728951955,0.7197628836408835,3150,0.2936690647482014
0.5938697318007663,0.2925233644859813,0.2625,0.4280111664914839,0.7207155771243696,3200,0.28561151079136693
0.5871212121212122,0.2925233644859813,0.2625,0.42314740323589883,0.7207155771243696,3250,0.28561151079136693
0.5842696629213483,0.2775700934579439,0.258125,0.4210661564769591,0.7206709216624877,3300,0.27309352517985613
0.5851851851851851,0.23154205607476636,0.2371875,0.4223237606127548,0.7216925023129355,3350,0.23284172661870503
0.583941605839416,0.24813084112149533,0.2240625,0.42046010110940274,0.7200379231498523,3400,0.24258992805755394
0.5842293906810035,0.21588785046728973,0.214375,0.4216134724637544,0.7216574160575919,3450,0.21553956834532373
0.5851063829787234,0.25934579439252337,0.229375,0.42101909684830213,0.7195599109770981,3500,0.25244604316546765
0.5859649122807018,0.24182242990654207,0.224375,0.42102220333857177,0.718510945817323,3550,0.23780575539568347
0.5902777777777778,0.2845794392523365,0.219375,0.4224449757394332,0.7156714883115103,3600,0.269568345323741
0.589041095890411,0.3446261682242991,0.2446875,0.4198007576113365,0.7126850071076177,3650,0.32161870503597123
0.5878378378378378,0.27710280373831775,0.2128125,0.4197835553128927,0.7141145538656105,3700,0.26230215827338127
0.5813953488372093,0.2672897196261682,0.1978125,0.4153790255093068,0.7144519238760076,3750,0.251294964028777
0.5816993464052288,0.2885514018691589,0.2125,0.41638743426292085,0.715812106092437,3800,0.2710431654676259
0.5806451612903226,0.2953271028037383,0.21125,0.41519559428570535,0.7150590790476036,3850,0.2759712230215827
0.5814696485623003,0.3030373831775701,0.223125,0.4161481898264337,0.7156834253608447,3900,0.2846402877697842
0.5791139240506329,0.32710280373831774,0.2253125,0.4131817457771418,0.7134723041834798,3950,0.30366906474820143
0.573208722741433,0.35210280373831776,0.2353125,0.4083041311094463,0.7123131852507188,4000,0.3252158273381295
0.5723076923076923,0.3644859813084112,0.2378125,0.4068282166264229,0.710855754857997,4050,0.33532374100719425
0.5714285714285714,0.34789719626168225,0.2271875,0.40643956553926386,0.7112692396937118,4100,0.32010791366906477
0.5675675675675675,0.3380841121495327,0.2315625,0.4040655215286747,0.711924966502903,4150,0.3135611510791367
0.5680473372781065,0.3530373831775701,0.2584375,0.4055508770552527,0.7139385231493511,4200,0.3312589928057554
0.564327485380117,0.35911214953271026,0.2653125,0.40297922268054087,0.7140875344909066,4250,0.3375179856115108
0.5664739884393064,0.3058411214953271,0.23375,0.40339597416593065,0.7121173829663877,4300,0.28924460431654675
0.5644699140401146,0.26869158878504673,0.2078125,0.4021474079088303,0.7124337327928009,4350,0.25467625899280577
0.5653409090909091,0.3107476635514019,0.230625,0.40153448223147137,0.7102519484697384,4400,0.2923021582733813
0.5605633802816902,0.3042056074766355,0.22,0.39814123308585336,0.7102519484697384,4450,0.2848201438848921
0.5638888888888889,0.3147196261682243,0.2434375,0.4003116154047432,0.7099122243630914,4500,0.2983093525179856
0.5674931129476584,0.2803738317757009,0.241875,0.4035647929326998,0.7111360186144177,4550,0.2715107913669065
0.5655737704918032,0.2427570093457944,0.234375,0.40243133439735396,0.7115452579199593,4600,0.24082733812949642
0.568733153638814,0.19976635514018692,0.2346875,0.4053260703178971,0.7126823321703308,4650,0.20780575539568347
0.5706666666666667,0.21682242990654205,0.255625,0.4072072653735192,0.7135641332479893,4700,0.22575539568345324
0.5684210526315789,0.2296728971962617,0.265625,0.40550958972921614,0.7133965004495469,4750,0.2379496402877698
0.5714285714285714,0.26658878504672895,0.3059375,0.4075276445458892,0.7131733779553061,4800,0.2756474820143885
0.5732647814910026,0.29836448598130844,0.3365625,0.4093055491747242,0.7139903974393171,4850,0.307158273381295
