acceptance ratio,link utilization,node utilization,profitability,revenue cost ratio,time periods,total utilization
1.0,0.09906542056074766,0.061875,0.7178060413354531,0.7178060413354531,0,0.09050359712230216
1.0,0.1602803738317757,0.113125,0.7460279248916707,0.7460279248916707,50,0.14942446043165467
1.0,0.2380841121495327,0.1565625,0.7252747252747253,0.7252747252747253,100,0.21931654676258994
1.0,0.31822429906542055,0.20625,0.7189421894218943,0.7189421894218943,150,0.29244604316546763
0.95,0.3705607476635514,0.25,0.6798530954879328,0.7156348373557188,200,0.3428057553956835
0.9583333333333334,0.4380841121495327,0.29,0.6676755699783659,0.6967049425861208,250,0.4039928057553957
0.9285714285714286,0.46822429906542057,0.315,0.6436202805227215,0.6931295328706231,300,0.4329496402877698
0.90625,0.5074766355140187,0.338125,0.6216802973318195,0.6859920522282146,350,0.4684892086330935
0.8648648648648649,0.530373831775701,0.3546875,0.5935647906479598,0.6863092891867034,400,0.48992805755395685
0.8536585365853658,0.5411214953271029,0.3740625,0.5903156200283113,0.691512583461736,450,0.5026618705035971
0.8222222222222222,0.5441588785046729,0.38,0.5719784190327853,0.6956494285533876,500,0.5063669064748202
0.8,0.5502336448598131,0.3796875,0.5551308438694502,0.6939135548368127,550,0.5109712230215827
0.7962962962962963,0.5679906542056075,0.40125,0.5550560498033525,0.6970471323111869,600,0.5296043165467625
0.7758620689655172,0.4850467289719626,0.353125,0.5403781139700479,0.6964873468947284,650,0.4546762589928058
0.7868852459016393,0.4483644859813084,0.335,0.5503564289710179,0.6994112951506686,700,0.42226618705035973
0.7878787878787878,0.4614485981308411,0.3684375,0.5509241162886758,0.6992498399048578,750,0.44003597122302157
0.7857142857142857,0.444392523364486,0.355625,0.5500206296416693,0.7000262559075792,800,0.4239568345323741
0.7702702702702703,0.4422897196261682,0.35875,0.5420261955683252,0.7036831310887028,850,0.42305755395683453
0.7662337662337663,0.44345794392523363,0.3571875,0.5407583343153143,0.7057354532589695,900,0.4235971223021583
0.7560975609756098,0.4425233644859813,0.3746875,0.5348726569190269,0.7074122236671001,950,0.4269064748201439
0.7471264367816092,0.4635514018691589,0.3978125,0.5308444995853148,0.7105149455988059,1000,0.44841726618705036
0.7582417582417582,0.4422897196261682,0.4053125,0.5413950101688106,0.714013709063214,1050,0.4337769784172662
0.7578947368421053,0.3885514018691589,0.3659375,0.5392944380675275,0.7115690502279877,1100,0.3833453237410072
0.76,0.3946261682242991,0.3578125,0.5416047366271948,0.7126378113515721,1150,0.38615107913669067
0.7523809523809524,0.4485981308411215,0.374375,0.5324296566365289,0.7076596702131079,1200,0.43151079136690645
0.7614678899082569,0.4740654205607477,0.4125,0.541620890972362,0.7112852664576802,1250,0.45989208633093526
