time periods,acceptance ratio,revenue cost ratio,node utilization,total utilization,link utilization,profitability
0,1.0,0.7163823879412932,0.061875,0.09068345323741007,0.09929906542056074,0.7163823879412932
50,1.0,0.7175272053716139,0.113125,0.15535971223021583,0.16799065420560746,0.7175272053716139
100,1.0,0.7182069189540361,0.1565625,0.2214748201438849,0.24088785046728972,0.7182069189540361
150,1.0,0.7102065613608749,0.20625,0.2960431654676259,0.32289719626168223,0.7102065613608749
200,1.0,0.6851441241685144,0.271875,0.4055755395683453,0.4455607476635514,0.6851441241685144
250,1.0,0.6647084109471271,0.311875,0.47179856115107915,0.5196261682242991,0.6647084109471271
300,1.0,0.6488440206892254,0.3515625,0.5469424460431654,0.6053738317757009,0.6488440206892254
350,1.0,0.6354733405875952,0.389375,0.6194964028776978,0.6883177570093458,0.6354733405875952
400,1.0,0.5777107135158439,0.410625,0.7085611510791366,0.7976635514018692,0.5777107135158439
450,0.975609756097561,0.5778769632405575,0.43,0.7284892086330935,0.8177570093457944,0.5637824031615195
500,0.9111111111111111,0.5797774431057564,0.4303125,0.7280215827338129,0.8170560747663551,0.5282416703852447
550,0.84,0.5814959647225226,0.4059375,0.6920143884892086,0.7775700934579439,0.488456610366919
600,0.8333333333333334,0.5806049893544369,0.4275,0.7196402877697842,0.8070093457943925,0.48383749112869745
650,0.8275862068965517,0.5619205060015813,0.3725,0.6451079136690647,0.7266355140186916,0.4650376601392397
700,0.8360655737704918,0.552943507115264,0.354375,0.6337410071942446,0.7172897196261683,0.4622970305389912
750,0.8181818181818182,0.5503919901766318,0.3653125,0.6421942446043165,0.725,0.450320719235426
800,0.8142857142857143,0.5460006607995674,0.348125,0.6382374100719425,0.725,0.4446005380796478
850,0.7837837837837838,0.536587493095328,0.3478125,0.6610071942446043,0.7546728971962616,0.42056857566931116
900,0.7922077922077922,0.5419152452174887,0.3515625,0.625,0.7067757009345794,0.4293094799774911
950,0.7804878048780488,0.5450041288191577,0.3690625,0.6338848920863309,0.7130841121495327,0.42536907615153774
1000,0.7701149425287356,0.542313191759784,0.3921875,0.6717625899280576,0.7553738317757009,0.4176434925046612
1050,0.7802197802197802,0.5468418602245099,0.40125,0.6132374100719424,0.6766355140186916,0.42665683599934284
1100,0.7789473684210526,0.5389758720791891,0.3753125,0.6216546762589928,0.6953271028037383,0.4198338371985262
1150,0.78,0.5326084489138083,0.3671875,0.6550359712230216,0.7411214953271028,0.4154345901527705
1200,0.7714285714285715,0.5274177253283463,0.371875,0.6807553956834532,0.7731308411214953,0.40686510239615287
1250,0.7798165137614679,0.52873322147651,0.3953125,0.6762589928057554,0.7602803738317757,0.41231489748168215
1300,0.7876106194690266,0.5307843057200017,0.3721875,0.6346043165467626,0.7130841121495327,0.4180513558325677
1350,0.7777777777777778,0.5267143874080519,0.375,0.666726618705036,0.7539719626168224,0.4096667457618181
1400,0.768595041322314,0.5270112254443405,0.35,0.6442446043165467,0.7322429906542056,0.4050582145977163
1450,0.7698412698412699,0.5287384545643428,0.353125,0.6260791366906475,0.7077102803738318,0.40704468327572424
1500,0.7692307692307693,0.5246411959531609,0.365,0.6261151079136691,0.7042056074766355,0.40357015073320074
1550,0.7611940298507462,0.5150959074856312,0.3603125,0.6824100719424461,0.7787383177570093,0.39208792957861477
1600,0.7591240875912408,0.5130063965884861,0.369375,0.686115107913669,0.7808411214953271,0.38943551273870475
1650,0.7464788732394366,0.5108722819295176,0.3578125,0.6960431654676259,0.797196261682243,0.3813553653840061
1700,0.7379310344827587,0.5098071561721572,0.353125,0.689748201438849,0.7904205607476635,0.3762025221408333
1750,0.7333333333333333,0.5120091810804164,0.345625,0.6779496402877698,0.7773364485981309,0.37547339945897196
1800,0.7354838709677419,0.5113071044082799,0.3509375,0.6484172661870503,0.7373831775700934,0.37605812840350905
1850,0.7358490566037735,0.5114034010682056,0.3465625,0.63068345323741,0.7156542056074766,0.3763157102200003
1900,0.7439024390243902,0.5113107558608946,0.354375,0.6064028776978417,0.6817757009345794,0.380365318384324
1950,0.7396449704142012,0.5117058772960427,0.355,0.6247122302158273,0.7053738317757009,0.37848067847340433
2000,0.7441860465116279,0.5129275100797925,0.3690625,0.6531294964028777,0.7380841121495327,0.381713495873334
2050,0.7457627118644068,0.513438560666685,0.4103125,0.6840287769784172,0.7658878504672897,0.38290333337854476
2100,0.7444444444444445,0.5127637016093954,0.4128125,0.6714748201438849,0.7488317757009346,0.3817240889758833
2150,0.7405405405405405,0.5145624546602542,0.4175,0.6783093525179856,0.7563084112149533,0.381054358315972
2200,0.7340425531914894,0.5138038443107396,0.38625,0.6301079136690647,0.7030373831775701,0.3771538857174578
2250,0.7382198952879581,0.5082956646805014,0.413125,0.6940287769784173,0.7780373831775701,0.3752339723557628
2300,0.7295918367346939,0.5076102346278317,0.41375,0.6839208633093525,0.7647196261682243,0.37034828342744863
2350,0.7336683417085427,0.5092189532672871,0.3996875,0.6499280575539569,0.724766355140187,0.37359782501017036
2400,0.7376237623762376,0.5061548899873994,0.391875,0.6378776978417267,0.7114485981308412,0.3733518742976362
2450,0.7294685990338164,0.5036473012339246,0.405625,0.6944604316546763,0.7808411214953271,0.36739489123827357
2500,0.7298578199052133,0.5052049562029166,0.4065625,0.6932374100719424,0.7789719626168224,0.36872778793956945
2550,0.7314814814814815,0.5041807077875027,0.41125,0.6828057553956834,0.764018691588785,0.3687988510667844
2600,0.730593607305936,0.5015022758357811,0.40625,0.6692446043165468,0.7478971962616823,0.3663943567749999
2650,0.7232142857142857,0.49604236039085103,0.395625,0.704748201438849,0.797196261682243,0.35874492135409763
2700,0.7136563876651982,0.49604236039085103,0.3821875,0.6800719424460432,0.7691588785046729,0.35400379904545315
2750,0.70995670995671,0.4950669940976261,0.3703125,0.6825539568345323,0.7759345794392524,0.35147613433770863
2800,0.7076271186440678,0.492291891551997,0.361875,0.6923021582733813,0.7911214953271029,0.34835909275077753
2850,0.7112970711297071,0.49148301709523906,0.339375,0.6326258992805756,0.7203271028037384,0.3495904305698353
2900,0.7148760330578512,0.49006905884928453,0.33875,0.6601798561151079,0.7563084112149533,0.35033862471457117
2950,0.7183673469387755,0.48973612765874336,0.3478125,0.6437410071942447,0.7322429906542056,0.3518104427262809
3000,0.7217741935483871,0.49095286169138774,0.3146875,0.5792805755395684,0.658411214953271,0.35435710581757424
3050,0.7211155378486056,0.4900644570731149,0.3265625,0.6012589928057553,0.6834112149532711,0.35339309454276413
3100,0.7254901960784313,0.48718301336707187,0.3528125,0.6844604316546763,0.7836448598130841,0.35344649989375804
3150,0.7248062015503876,0.4875415660729741,0.36375,0.7049640287769784,0.8070093457943925,0.3533731506032797
3200,0.7203065134099617,0.48788126361655776,0.3615625,0.6981654676258993,0.7988317757009346,0.3514240519536891
