acceptance ratio,link utilization,node utilization,profitability,revenue cost ratio,time periods,total utilization
1.0,0.08294392523364486,0.061875,0.831874712114233,0.831874712114233,0,0.07809352517985611
1.0,0.1425233644859813,0.113125,0.8211446740858506,0.8211446740858506,50,0.13575539568345324
1.0,0.20630841121495327,0.1565625,0.8163189957541075,0.8163189957541075,100,0.19485611510791367
1.0,0.2757009345794392,0.20625,0.8095567867036011,0.8095567867036011,150,0.25971223021582734
0.95,0.31985981308411215,0.25,0.7671995263469508,0.8075784487862641,200,0.3037769784172662
0.9583333333333334,0.37406542056074765,0.29,0.7557096440007535,0.7885665850442645,250,0.3547122302158273
0.9642857142857143,0.44205607476635517,0.3296875,0.7436898098251226,0.7712338768556827,300,0.4161870503597122
0.96875,0.49649532710280375,0.3675,0.7439972380612973,0.7679971489665004,350,0.46679856115107915
0.9459459459459459,0.5441588785046729,0.3959375,0.7169230187173684,0.7578900483583609,400,0.5100359712230216
0.926829268292683,0.555841121495327,0.4153125,0.7047704224711607,0.7604101926662523,450,0.5234892086330936
0.8888888888888888,0.5593457943925234,0.42125,0.6780894946654985,0.7628506814986858,500,0.5275539568345323
0.84,0.555841121495327,0.4078125,0.6358947368421053,0.7570175438596491,550,0.5217625899280576
0.8333333333333334,0.5717289719626168,0.429375,0.6330785923200303,0.7596943107840363,600,0.5389568345323741
0.8275862068965517,0.4913551401869159,0.3840625,0.625013512052751,0.7552246603970741,650,0.4666546762589928
0.8360655737704918,0.4591121495327103,0.3659375,0.6326477430028427,0.7566963200622235,700,0.4376618705035971
0.8333333333333334,0.4738317757009346,0.399375,0.6312245020398368,0.7574694024478041,750,0.4566906474820144
0.8428571428571429,0.48341121495327105,0.3984375,0.6392495784148398,0.7584317032040472,800,0.46384892086330937
0.8243243243243243,0.4567757009345794,0.390625,0.6281700448126337,0.7620423494448343,850,0.44154676258992803
0.8311688311688312,0.47873831775700937,0.4021875,0.6332169582179424,0.7618391528559619,900,0.46111510791366905
0.8170731707317073,0.48317757009345796,0.4196875,0.6232287366201218,0.7627575582514924,950,0.4685611510791367
0.8160919540229885,0.5207943925233645,0.4590625,0.6254456793641746,0.7663911845730027,1000,0.5065827338129496
0.8241758241758241,0.5067757009345795,0.4665625,0.6349525353855907,0.7704090762678502,1050,0.4975179856115108
0.8210526315789474,0.4929906542056075,0.4409375,0.626991120164648,0.7636430309697636,1100,0.4810071942446043
0.83,0.4978971962616822,0.431875,0.6352535945647021,0.7653657765839785,1150,0.4826978417266187
0.819047619047619,0.5196261682242991,0.4359375,0.6220711506838327,0.7595054746721213,1200,0.5003597122302158
0.8256880733944955,0.5004672897196262,0.459375,0.629853512833049,0.7628225877644704,1250,0.4910071942446043
0.831858407079646,0.4338785046728972,0.41375,0.6367593766791502,0.765466059199404,1300,0.42924460431654676
0.8290598290598291,0.477803738317757,0.425625,0.6302333706569233,0.7601783955346394,1350,0.4657913669064748
0.8347107438016529,0.5004672897196262,0.415,0.636849473937165,0.7629582806573957,1400,0.48079136690647484
0.8412698412698413,0.5053738317757009,0.4178125,0.6412629366805512,0.7622559436014099,1450,0.4852158273381295
0.8307692307692308,0.45210280373831774,0.3953125,0.6342153206508393,0.7634073304130472,1500,0.43902877697841725
0.8283582089552238,0.49485981308411214,0.4096875,0.6308812400743248,0.7616043799095453,1550,0.4752517985611511
0.8321167883211679,0.4899532710280374,0.4203125,0.6332809714107969,0.7610481849410454,1600,0.4739208633093525
0.823943661971831,0.5268691588785047,0.4246875,0.625243125606731,0.7588420840697077,1650,0.5033453237410072
0.8206896551724138,0.5408878504672897,0.4284375,0.6219597336184354,0.7578500955854885,1700,0.515
0.8266666666666667,0.5619158878504673,0.4409375,0.6278496748875713,0.7594955744607716,1750,0.5340647482014389
0.8193548387096774,0.5885514018691589,0.4571875,0.622211921632209,0.7593925027794676,1800,0.5583093525179856
0.8176100628930818,0.5476635514018692,0.4421875,0.621646839281549,0.7603219034289713,1850,0.5233812949640287
0.8109756097560976,0.5224299065420561,0.4296875,0.6181739484190808,0.7622596055693929,1900,0.5010791366906475
0.7988165680473372,0.5182242990654206,0.4175,0.6088523230742019,0.7621929081447416,1950,0.49503597122302156
0.8023255813953488,0.5067757009345795,0.4184375,0.6139487685403782,0.7652115086155438,2000,0.4864388489208633
0.8022598870056498,0.5079439252336448,0.449375,0.6157497837496037,0.7675190966456327,2050,0.49446043165467624
0.8,0.4738317757009346,0.43375,0.6147204201421069,0.7684005251776336,2100,0.4646043165467626
0.7945945945945946,0.48200934579439253,0.4384375,0.6115539999608468,0.7696427890663718,2150,0.47197841726618706
0.7925531914893617,0.4175233644859813,0.390625,0.6101962131213425,0.7699120004484054,2200,0.41133093525179854
0.7958115183246073,0.40233644859813084,0.4015625,0.6129147655142021,0.7701757908763988,2250,0.40215827338129495
0.7959183673469388,0.47289719626168225,0.4384375,0.609952865076955,0.7663510356095076,2300,0.4649640287769784
0.7989949748743719,0.47873831775700937,0.446875,0.6132596685082874,0.7675388303971646,2350,0.4714028776978417
0.7970297029702971,0.4794392523364486,0.4409375,0.6108059000133182,0.7663527441160887,2400,0.4705755395683453
0.8019323671497585,0.5446261682242991,0.4846875,0.6140389233593114,0.7656991393697438,2450,0.5308273381294965
0.8056872037914692,0.5341121495327102,0.480625,0.6176011708435891,0.7665520414588076,2500,0.5217985611510791
0.8055555555555556,0.513785046728972,0.47,0.6173017629852162,0.7663056368092339,2550,0.5037050359712231
0.8036529680365296,0.527803738317757,0.4740625,0.6154532196672378,0.7658196312904834,2600,0.515431654676259
0.7991071428571429,0.49485981308411214,0.4325,0.612170048291217,0.7660675464649866,2650,0.4805035971223022
0.7929515418502202,0.5079439252336448,0.4390625,0.6071730183791116,0.7657126398447686,2700,0.4920863309352518
0.7965367965367965,0.5535046728971963,0.454375,0.6082232908964781,0.7635846749841654,2750,0.5306834532374101
0.7966101694915254,0.5411214953271029,0.4478125,0.6074751994358156,0.7625752503555984,2800,0.5196402877697842
0.7949790794979079,0.5275700934579439,0.4325,0.6063428433540119,0.7627154713768887,2850,0.50568345323741
0.7892561983471075,0.5065420560747663,0.40125,0.6022048467947552,0.7630029996038259,2900,0.4823021582733813
0.7877551020408163,0.4866822429906542,0.3925,0.6009180180293678,0.762823390762669,2950,0.465
0.7903225806451613,0.4072429906542056,0.345,0.603742815077567,0.7639194803022277,3000,0.3929136690647482
0.7888446215139442,0.37593457943925235,0.3396875,0.6030561756602257,0.764480303488468,3050,0.36758992805755397
0.788235294117647,0.3983644859813084,0.3528125,0.6031233901538525,0.7651565397474248,3100,0.3878776978417266
0.7906976744186046,0.39929906542056076,0.355625,0.6059022923258865,0.7662881932356801,3150,0.3892446043165468
0.7931034482758621,0.4532710280373832,0.384375,0.6064243199370358,0.7646219686162625,3200,0.437410071942446
0.7916666666666666,0.4803738317757009,0.3934375,0.6031721779035855,0.761901698404529,3250,0.4603597122302158
0.7902621722846442,0.47126168224299064,0.401875,0.6027455945339681,0.7627159892917985,3300,0.4552877697841727
0.7925925925925926,0.4530373831775701,0.395,0.6048455598002865,0.7631229025517634,3350,0.43967625899280577
0.7956204379562044,0.4974299065420561,0.41875,0.6082349675317203,0.764478812402254,3400,0.47931654676258995
0.7921146953405018,0.4698598130841122,0.3940625,0.6055956247564627,0.7645302231088374,3450,0.45241007194244603
0.7872340425531915,0.47546728971962615,0.3875,0.6018260395193766,0.7644817258759649,3500,0.4552158273381295
0.7824561403508772,0.4247663551401869,0.363125,0.5980902261101421,0.7643754010824686,3550,0.4105755395683453
0.78125,0.4175233644859813,0.334375,0.5973778593150866,0.7646436599233108,3600,0.3983812949640288
0.7773972602739726,0.430607476635514,0.3546875,0.5939085199416642,0.763970430938176,3650,0.4131294964028777
0.777027027027027,0.411214953271028,0.336875,0.593654993512448,0.7640081655638462,3700,0.39410071942446046
0.7807308970099668,0.4380841121495327,0.344375,0.5957754857033422,0.763099664666834,3750,0.4165107913669065
0.7777777777777778,0.4217289719626168,0.33875,0.5943948407085098,0.7642219380537983,3800,0.4026258992805755
0.7806451612903226,0.3925233644859813,0.3259375,0.597610359882065,0.7655339320803313,3850,0.37719424460431655
0.7827476038338658,0.40373831775700936,0.345625,0.5999192685178057,0.7664274736574417,3900,0.3903597122302158
0.7848101265822784,0.4460280373831776,0.363125,0.6008702531645569,0.765625,3950,0.42694244604316545
0.7850467289719626,0.49883177570093457,0.401875,0.6003381363208946,0.7647164355516157,4000,0.4765107913669065
0.7876923076923077,0.5502336448598131,0.4296875,0.6009542041874644,0.7629301420348669,4050,0.5224820143884892
0.7872340425531915,0.5607476635514018,0.441875,0.6006398341044401,0.7629749244029375,4100,0.5333812949640288
0.7867867867867868,0.572429906542056,0.4690625,0.6008808151832723,0.7637149292214873,4150,0.5486330935251799
0.7869822485207101,0.5579439252336449,0.4859375,0.6018502364792414,0.7647570674059534,4200,0.5413669064748201
0.7807017543859649,0.5621495327102803,0.4928125,0.5972958475325003,0.7650755799854498,4250,0.5461870503597123
0.7774566473988439,0.5175233644859814,0.4521875,0.5946636596509727,0.764883368919095,4300,0.5024820143884892
0.7765042979942693,0.4542056074766355,0.4040625,0.5940204969009072,0.7649931860458177,4350,0.4426618705035971
0.7755681818181818,0.4656542056074766,0.411875,0.5935189199266833,0.7652698161692034,4400,0.45327338129496403
0.7774647887323943,0.5170560747663552,0.4421875,0.594862980988276,0.7651317327928912,4450,0.4998201438848921
0.7777777777777778,0.5128504672897196,0.4515625,0.5949798425801498,0.7649740833173354,4500,0.4987410071942446
0.7796143250688705,0.45093457943925236,0.428125,0.5970273498858639,0.7657983321857548,4550,0.4456834532374101
0.7786885245901639,0.41098130841121494,0.3971875,0.5964711267268356,0.7659944995860415,4600,0.4078057553956835
0.7816711590296496,0.42383177570093455,0.425625,0.5992844171624648,0.7666707543699119,4650,0.42424460431654676
0.7813333333333333,0.4436915887850467,0.4465625,0.5989552586142181,0.7665809623902109,4700,0.4443525179856115
0.781578947368421,0.4747663551401869,0.465625,0.5996875038116729,0.7672769409038239,4750,0.47266187050359715
0.7818181818181819,0.45584112149532713,0.473125,0.6004857490058365,0.7680631673330467,4800,0.45982014388489206
0.7840616966580977,0.477803738317757,0.5009375,0.603152771048317,0.7692669768452306,4850,0.4831294964028777
0.7842639593908629,0.500233644859813,0.52125,0.6030173394918656,0.7688958956627672,4900,0.5050719424460431
0.7839195979899497,0.508177570093458,0.5265625,0.6029466202181776,0.7691434450219061,4950,0.512410071942446
0.7810945273631841,0.4654205607476635,0.503125,0.6011509558355056,0.7696263829486409,5000,0.4741007194244604
0.782716049382716,0.44042056074766356,0.464375,0.6029418468280988,0.7703200251273818,5050,0.44593525179856114
0.784841075794621,0.5014018691588785,0.4840625,0.604263289962364,0.7699180236592115,5100,0.497410071942446
0.785024154589372,0.5404205607476635,0.5203125,0.6045408721331091,0.7700920648095605,5150,0.5357913669064748
0.784688995215311,0.560981308411215,0.533125,0.6042798509640835,0.770088346655448,5200,0.554568345323741
0.7801418439716312,0.5906542056074766,0.5409375,0.599373154253431,0.7682874068157615,5250,0.5792086330935252
0.7769953051643192,0.5642523364485982,0.510625,0.5962038628375189,0.7673197751322751,5300,0.5519064748201439
0.7785547785547785,0.5413551401869159,0.476875,0.5969859884307809,0.7667873923257635,5350,0.5265107913669065
0.7806004618937644,0.527803738317757,0.4709375,0.5984259538660294,0.7666225977041146,5400,0.5147122302158273
0.7803203661327232,0.5205607476635514,0.459375,0.597835178066023,0.7661406827415016,5450,0.5064748201438849
0.780045351473923,0.5172897196261682,0.4490625,0.59753656006035,0.7660279737982976,5500,0.5015827338129496
0.7825112107623319,0.5663551401869159,0.4909375,0.5994860418853313,0.7661053715783889,5550,0.5489928057553957
0.7844444444444445,0.5271028037383177,0.4775,0.6009896239954446,0.766134081580595,5600,0.51568345323741
0.7858719646799117,0.5030373831775701,0.4434375,0.6021606168469784,0.7662324703137113,5650,0.48931654676258995
0.7860262008733624,0.497196261682243,0.438125,0.6012721286088334,0.7649517636190158,5700,0.4835971223021583
0.7878787878787878,0.4848130841121495,0.4178125,0.6021239230107375,0.7642342099751668,5750,0.4693884892086331
0.7858672376873662,0.5009345794392523,0.43125,0.6003395991072483,0.7639198713435557,5800,0.4848920863309353
0.7860169491525424,0.5004672897196262,0.4503125,0.6009172334231511,0.7645092565383486,5850,0.4889208633093525
0.7836134453781513,0.5051401869158878,0.435,0.59881404550096,0.7641702028376861,5900,0.48899280575539567
0.7828810020876826,0.46705607476635513,0.394375,0.5982617608562361,0.7641796892003656,5950,0.45032374100719424
